Pixels, Value
52,4, 2,08015943895487
52,5, 2,08015943895487
52,6, 2,80409242129693
52,7, 2,80409242129693
52,8, 2,80409242129693
52,9, 2,80409242129693
53, 2,80409242129693
53,1, 2,80409242129693
53,2, 2,80409242129693
53,3, 2,80409242129693
53,4, 2,80409242129693
53,5, 2,80409242129693
53,6, 2,25195960231194
53,7, 2,25195960231194
53,8, 2,25195960231194
53,9, 2,25195960231194
54, 2,25195960231194
54,1, 2,25195960231194
54,2, 2,25195960231194
54,3, 2,25195960231194
54,4, 2,25195960231194
54,5, 2,25195960231194
54,6, 0,986990025344262
54,7, 0,986990025344262
54,8, 0,986990025344262
54,9, 0,986990025344262
55, 0,986990025344262
55,1, 0,986990025344262
55,2, 0,986990025344262
55,3, 0,986990025344262
55,4, 0,986990025344262
55,5, 0,986990025344262
55,6, 0,426248066770113
55,7, 0,426248066770113
55,8, 0,426248066770113
55,9, 0,426248066770113
56, 0,426248066770113
56,1, 0,426248066770113
56,2, 0,426248066770113
56,3, 0,426248066770113
56,4, 0,426248066770113
56,5, 0,426248066770113
56,6, 0,762004510747469
56,7, 0,762004510747469
56,8, 0,762004510747469
56,9, 0,762004510747469
57, 0,762004510747469
57,1, 0,762004510747469
57,2, 0,762004510747469
57,3, 0,762004510747469
57,4, 0,762004510747469
57,5, 0,762004510747469
57,6, 2,14683244221761
57,7, 2,14683244221761
57,8, 2,14683244221761
57,9, 2,14683244221761
58, 2,14683244221761
58,1, 2,14683244221761
58,2, 2,14683244221761
58,3, 2,14683244221761
58,4, 2,14683244221761
58,5, 2,14683244221761
58,6, 2,75894226700709
58,7, 2,75894226700709
58,8, 2,75894226700709
58,9, 2,75894226700709
59, 2,75894226700709
59,1, 2,75894226700709
59,2, 2,75894226700709
59,3, 2,75894226700709
59,4, 2,75894226700709
59,5, 2,75894226700709
59,6, 2,75894226700709
59,7, 2,18576488458193
59,8, 2,18576488458193
59,9, 2,18576488458193
60, 2,18576488458193
60,1, 2,18576488458193
60,2, 2,18576488458193
60,3, 2,18576488458193
60,4, 2,18576488458193
60,5, 2,18576488458193
60,6, 2,18576488458193
60,7, 1,09364769914334
60,8, 1,09364769914334
60,9, 1,09364769914334
61, 1,09364769914334
61,1, 1,09364769914334
61,2, 1,09364769914334
61,3, 1,09364769914334
61,4, 1,09364769914334
61,5, 1,09364769914334
61,6, 1,09364769914334
61,7, 0,47359833451051
61,8, 0,47359833451051
61,9, 0,47359833451051
62, 0,47359833451051
62,1, 0,47359833451051
62,2, 0,47359833451051
62,3, 0,47359833451051
62,4, 0,47359833451051
62,5, 0,47359833451051
62,6, 0,47359833451051
62,7, 0,7688918224188
62,8, 0,7688918224188
62,9, 0,7688918224188
63, 0,7688918224188
63,1, 0,7688918224188
63,2, 0,7688918224188
63,3, 0,7688918224188
63,4, 0,7688918224188
63,5, 0,7688918224188
63,6, 0,7688918224188
63,7, 1,74622048000189
63,8, 1,74622048000189
63,9, 1,74622048000189
64, 1,74622048000189
64,1, 1,74622048000189
64,2, 1,74622048000189
64,3, 1,74622048000189
64,4, 1,74622048000189
64,5, 1,74622048000189
64,6, 1,74622048000189
64,7, 2,78840465582334
64,8, 2,78840465582334
64,9, 2,82819801214658
65, 2,82819801214658
65,1, 2,82819801214658
65,2, 2,82819801214658
65,3, 2,82819801214658
65,4, 2,82819801214658
65,5, 2,82819801214658
65,6, 2,82819801214658
65,7, 2,10761302853364
65,8, 2,10761302853364
65,9, 2,10761302853364
66, 2,10761302853364
66,1, 2,10761302853364
66,2, 2,10761302853364
66,3, 2,10761302853364
66,4, 2,10761302853364
66,5, 2,10761302853364
66,6, 2,10761302853364
66,7, 0,929882732736147
66,8, 0,929882732736147
66,9, 0,929882732736147
67, 0,929882732736147
67,1, 0,929882732736147
67,2, 0,929882732736147
67,3, 0,929882732736147
67,4, 0,929882732736147
67,5, 0,929882732736147
67,6, 0,929882732736147
67,7, 0,39439425029021
67,8, 0,39439425029021
67,9, 0,39439425029021
68, 0,39439425029021
68,1, 0,39439425029021
68,2, 0,39439425029021
68,3, 0,39439425029021
68,4, 0,39439425029021
68,5, 0,39439425029021
68,6, 0,39439425029021
68,7, 0,219054773990925
68,8, 0,219054773990925
68,9, 0,219054773990925
69, 0,219054773990925
69,1, 0,219054773990925
69,2, 0,219054773990925
69,3, 0,219054773990925
69,4, 0,219054773990925
69,5, 0,183279016142625
69,6, 0,183279016142625
69,7, 0,12951972226363
69,8, 0,12951972226363
69,9, 0,12951972226363
70, 0,12951972226363
70,1, 0,12951972226363
70,2, 0,12951972226363
70,3, 0,12951972226363
70,4, 0,12951972226363
70,5, 0,12951972226363
70,6, 0,12951972226363
70,7, 0,135450462869497
70,8, 0,135450462869497
70,9, 0,135450462869497
71, 0,135450462869497
71,1, 0,135450462869497
71,2, 0,135450462869497
71,3, 0,135450462869497
71,4, 0,135450462869497
71,5, 0,135450462869497
71,6, 0,135450462869497
71,7, 0,11392761389659
71,8, 0,11392761389659
71,9, 0,11392761389659
72, 0,11392761389659
72,1, 0,11392761389659
72,2, 0,11392761389659
72,3, 0,11392761389659
72,4, 0,11392761389659
72,5, 0,11392761389659
72,6, 0,11392761389659
72,7, 0,101205218725938
72,8, 0,101205218725938
72,9, 0,101205218725938
73, 0,101205218725938
73,1, 0,101205218725938
73,2, 0,101205218725938
73,3, 0,101205218725938
73,4, 0,101205218725938
73,5, 0,101205218725938
73,6, 0,101205218725938
73,7, 0,0808302550315857
73,8, 0,0808302550315857
73,9, 0,0808302550315857
74, 0,0808302550315857
74,1, 0,0808302550315857
74,2, 0,0808302550315857
74,3, 0,0808302550315857
74,4, 0,0808302550315857
74,5, 0,0808302550315857
74,6, 0,0808302550315857
74,7, 0,148077200933603
74,8, 0,148077200933603
74,9, 0,148077200933603
75, 0,148077200933603
75,1, 0,148077200933603
75,2, 0,148077200933603
75,3, 0,148077200933603
75,4, 0,148077200933603
75,5, 0,148077200933603
75,6, 0,148077200933603
75,7, 0,18672267197829
75,8, 0,18672267197829
75,9, 0,18672267197829
76, 0,18672267197829
76,1, 0,18672267197829
76,2, 0,18672267197829
76,3, 0,18672267197829
76,4, 0,18672267197829
76,5, 0,18672267197829
76,6, 0,18672267197829
76,7, 0,151807828088907
76,8, 0,151807828088907
76,9, 0,151807828088907
77, 0,151807828088907
77,1, 0,151807828088907
77,2, 0,151807828088907
77,3, 0,151807828088907
77,4, 0,151807828088907
77,5, 0,151807828088907
77,6, 0,151807828088907
77,7, 0,107231616438352
77,8, 0,107231616438352
77,9, 0,107231616438352
78, 0,107231616438352
78,1, 0,107231616438352
78,2, 0,107231616438352
78,3, 0,107231616438352
78,4, 0,107231616438352
78,5, 0,107231616438352
78,6, 0,107231616438352
78,7, 0,103596646389594
78,8, 0,103596646389594
78,9, 0,103596646389594
79, 0,103596646389594
79,1, 0,103596646389594
79,2, 0,103596646389594
79,3, 0,103596646389594
79,4, 0,103596646389594
79,5, 0,103596646389594
79,6, 0,103596646389594
79,7, 0,12081492556792
79,8, 0,12081492556792
79,9, 0,12081492556792
80, 0,12081492556792
80,1, 0,12081492556792
80,2, 0,12081492556792
80,3, 0,12081492556792
80,4, 0,12081492556792
80,5, 0,12081492556792
80,6, 0,12081492556792
80,7, 0,157547254481682
80,8, 0,157547254481682
80,9, 0,157547254481682
81, 0,157547254481682
81,1, 0,157547254481682
81,2, 0,157547254481682
81,3, 0,157547254481682
81,4, 0,157547254481682
81,5, 0,157547254481682
81,6, 0,157547254481682
81,7, 0,118232183691172
81,8, 0,118232183691172
81,9, 0,118232183691172
82, 0,118232183691172
82,1, 0,118232183691172
82,2, 0,118232183691172
82,3, 0,118232183691172
82,4, 0,118232183691172
82,5, 0,118232183691172
82,6, 0,118232183691172
82,7, 0,114501556535868
82,8, 0,114501556535868
82,9, 0,114501556535868
83, 0,114501556535868
83,1, 0,114501556535868
83,2, 0,114501556535868
83,3, 0,114501556535868
83,4, 0,172182791783259
83,5, 0,172182791783259
83,6, 0,172182791783259
83,7, 0,194470897608537
83,8, 0,194470897608537
83,9, 0,194470897608537
84, 0,194470897608537
84,1, 0,194470897608537
84,2, 0,194470897608537
84,3, 0,194470897608537
84,4, 0,194470897608537
84,5, 0,194470897608537
84,6, 0,194470897608537
84,7, 0,233020711546678
84,8, 0,233020711546678
84,9, 0,233020711546678
85, 0,233020711546678
85,1, 0,233020711546678
85,2, 0,233020711546678
85,3, 0,233020711546678
85,4, 0,233020711546678
85,5, 0,233020711546678
85,6, 0,233020711546678
85,7, 0,714271614580888
85,8, 0,714271614580888
85,9, 0,714271614580888
86, 0,714271614580888
86,1, 0,714271614580888
86,2, 0,714271614580888
86,3, 0,714271614580888
86,4, 0,714271614580888
86,5, 0,714271614580888
86,6, 0,714271614580888
86,7, 1,75942116070527
86,8, 1,75942116070527
86,9, 1,75942116070527
87, 1,75942116070527
87,1, 1,75942116070527
87,2, 1,75942116070527
87,3, 1,75942116070527
87,4, 1,75942116070527
87,5, 1,75942116070527
87,6, 1,75942116070527
87,7, 2,49550259557871
87,8, 2,49550259557871
87,9, 2,49550259557871
88, 2,49550259557871
88,1, 2,49550259557871
88,2, 2,49550259557871
88,3, 2,49550259557871
88,4, 2,49550259557871
88,5, 2,49550259557871
88,6, 2,49550259557871
88,7, 1,29280579497264
88,8, 1,29280579497264
88,9, 1,29280579497264
89, 1,29280579497264
89,1, 1,29280579497264
89,2, 1,29280579497264
89,3, 1,29280579497264
89,4, 1,29280579497264
89,5, 1,29280579497264
89,6, 1,29280579497264
89,7, 0,564855214155637
89,8, 0,564855214155637
89,9, 0,564855214155637
90, 0,564855214155637
90,1, 0,564855214155637
90,2, 0,564855214155637
90,3, 0,564855214155637
90,4, 0,564855214155637
90,5, 0,564855214155637
90,6, 0,564855214155637
90,7, 1,57595083034956
90,8, 1,57595083034956
90,9, 1,57595083034956
91, 1,57595083034956
91,1, 1,57595083034956
91,2, 1,57595083034956
91,3, 1,57595083034956
91,4, 1,57595083034956
91,5, 1,57595083034956
91,6, 1,57595083034956
91,7, 2,12569222167088
91,8, 2,12569222167088
91,9, 2,12569222167088
92, 2,12569222167088
92,1, 2,12569222167088
92,2, 2,12569222167088
92,3, 2,12569222167088
92,4, 2,12569222167088
92,5, 2,12569222167088
92,6, 2,12569222167088
92,7, 1,45743167533875
92,8, 1,45743167533875
92,9, 1,45743167533875
93, 1,45743167533875
93,1, 1,45743167533875
93,2, 1,45743167533875
93,3, 1,45743167533875
93,4, 1,45743167533875
93,5, 1,45743167533875
93,6, 1,45743167533875
93,7, 1,02027869842236
93,8, 1,02027869842236
93,9, 1,02027869842236
94, 1,02027869842236
94,1, 1,02027869842236
94,2, 1,02027869842236
94,3, 1,02027869842236
94,4, 1,02027869842236
94,5, 1,02027869842236
94,6, 1,02027869842236
94,7, 1,66319011151974
94,8, 1,66319011151974
94,9, 1,66319011151974
95, 1,66319011151974
95,1, 1,66319011151974
95,2, 1,66319011151974
95,3, 1,66319011151974
95,4, 1,66319011151974
95,5, 1,66319011151974
95,6, 1,66319011151974
95,7, 2,302753525888
95,8, 2,302753525888
95,9, 2,302753525888
96, 2,302753525888
96,1, 2,302753525888
96,2, 2,302753525888
96,3, 2,302753525888
96,4, 2,302753525888
96,5, 2,302753525888
96,6, 2,302753525888
96,7, 1,17600846787966
96,8, 1,17600846787966
96,9, 1,17600846787966
97, 1,17600846787966
97,1, 1,17600846787966
97,2, 1,17600846787966
97,3, 1,17600846787966
97,4, 1,17600846787966
97,5, 1,17600846787966
97,6, 1,17600846787966
97,7, 0,38750693861888
97,8, 0,38750693861888
97,9, 0,38750693861888
98, 0,38750693861888
98,1, 0,38750693861888
98,2, 0,38750693861888
98,3, 0,38750693861888
98,4, 0,38750693861888
98,5, 0,38750693861888
98,6, 0,38750693861888
98,7, 0,194279583395444
98,8, 0,194279583395444
98,9, 0,194279583395444
99, 0,194279583395444
99,1, 0,194279583395444
99,2, 0,194279583395444
99,3, 0,194279583395444
99,4, 0,194279583395444
99,5, 0,194279583395444
99,6, 0,194279583395444
99,7, 0,194757868928176
99,8, 0,194757868928176
99,9, 0,194757868928176
100, 0,194757868928176
100,1, 0,194757868928176
100,2, 0,194757868928176
100,3, 0,194757868928176
100,4, 0,194757868928176
100,5, 0,194757868928176
100,6, 0,194757868928176
100,7, 0,183852958781903
100,8, 0,183852958781903
100,9, 0,183852958781903
101, 0,183852958781903
101,1, 0,183852958781903
101,2, 0,183852958781903
101,3, 0,183852958781903
101,4, 0,183852958781903
101,5, 0,183852958781903
101,6, 0,183852958781903
101,7, 0,196479696846008
101,8, 0,196479696846008
101,9, 0,196479696846008
102, 0,235699110529973
102,1, 0,235699110529973
102,2, 0,235699110529973
102,3, 0,235699110529973
102,4, 0,235699110529973
102,5, 0,235699110529973
102,6, 0,235699110529973
102,7, 0,24727362042207
102,8, 0,24727362042207
102,9, 0,24727362042207
103, 0,24727362042207
103,1, 0,24727362042207
103,2, 0,24727362042207
103,3, 0,24727362042207
103,4, 0,24727362042207
103,5, 0,24727362042207
103,6, 0,24727362042207
103,7, 0,235699110529973
103,8, 0,235699110529973
103,9, 0,235699110529973
104, 0,235699110529973
104,1, 0,235699110529973
104,2, 0,235699110529973
104,3, 0,235699110529973
104,4, 0,235699110529973
104,5, 0,235699110529973
104,6, 0,235699110529973
104,7, 0,212741404958872
104,8, 0,212741404958872
104,9, 0,212741404958872
105, 0,212741404958872
105,1, 0,212741404958872
105,2, 0,212741404958872
105,3, 0,212741404958872
105,4, 0,212741404958872
105,5, 0,212741404958872
105,6, 0,212741404958872
105,7, 0,241629851135841
105,8, 0,241629851135841
105,9, 0,241629851135841
106, 0,241629851135841
106,1, 0,241629851135841
106,2, 0,241629851135841
106,3, 0,241629851135841
106,4, 0,241629851135841
106,5, 0,241629851135841
106,6, 0,241629851135841
106,7, 0,209584720442845
106,8, 0,209584720442845
106,9, 0,209584720442845
107, 0,209584720442845
107,1, 0,209584720442845
107,2, 0,209584720442845
107,3, 0,209584720442845
107,4, 0,209584720442845
107,5, 0,209584720442845
107,6, 0,209584720442845
107,7, 0,236942652915074
107,8, 0,236942652915074
107,9, 0,236942652915074
108, 0,236942652915074
108,1, 0,236942652915074
108,2, 0,236942652915074
108,3, 0,236942652915074
108,4, 0,236942652915074
108,5, 0,236942652915074
108,6, 0,236942652915074
108,7, 0,243734307479858
108,8, 0,243734307479858
108,9, 0,243734307479858
109, 0,243734307479858
