Pixels, Value
80,7, 2,92494118469678
80,8, 2,92494118469678
80,9, 2,92494118469678
81, 2,92494118469678
81,1, 2,92494118469678
81,2, 2,92494118469678
81,3, 2,92494118469678
81,4, 2,92494118469678
81,5, 2,92494118469678
81,6, 2,00853160387186
81,7, 2,00853160387186
81,8, 2,00853160387186
81,9, 2,00853160387186
82, 2,00853160387186
82,1, 2,00853160387186
82,2, 2,00853160387186
82,3, 2,00853160387186
82,4, 2,00853160387186
82,5, 2,00853160387186
82,6, 0,933184038316287
82,7, 0,933184038316287
82,8, 0,933184038316287
82,9, 0,933184038316287
83, 0,933184038316287
83,1, 0,933184038316287
83,2, 0,933184038316287
83,3, 0,933184038316287
83,4, 0,933184038316287
83,5, 0,933184038316287
83,6, 1,66759075535994
83,7, 1,66759075535994
83,8, 1,66759075535994
83,9, 1,66759075535994
84, 1,66759075535994
84,1, 1,66759075535994
84,2, 1,66759075535994
84,3, 1,66759075535994
84,4, 1,66759075535994
84,5, 1,66759075535994
84,6, 3,36264968486199
84,7, 3,36264968486199
84,8, 3,36264968486199
84,9, 3,36264968486199
85, 3,36264968486199
85,1, 3,36264968486199
85,2, 3,36264968486199
85,3, 3,36264968486199
85,4, 3,36264968486199
85,5, 3,36264968486199
85,6, 2,01230585680742
85,7, 2,01230585680742
85,8, 2,01230585680742
85,9, 2,01230585680742
86, 2,01230585680742
86,1, 2,01230585680742
86,2, 2,01230585680742
86,3, 2,01230585680742
86,4, 2,01230585680742
86,5, 2,01230585680742
86,6, 1,28754445282129
86,7, 1,28754445282129
86,8, 1,28754445282129
86,9, 1,28754445282129
87, 1,28754445282129
87,1, 1,28754445282129
87,2, 1,28754445282129
87,3, 1,28754445282129
87,4, 1,28754445282129
87,5, 1,28754445282129
87,6, 2,26245495414734
87,7, 2,26245495414734
87,8, 2,26245495414734
87,9, 2,26245495414734
88, 2,26245495414734
88,1, 2,26245495414734
88,2, 2,26245495414734
88,3, 2,26245495414734
88,4, 2,26245495414734
88,5, 2,26245495414734
88,6, 2,86298053233807
88,7, 2,86298053233807
88,8, 2,86298053233807
88,9, 2,86298053233807
89, 2,86298053233807
89,1, 2,86298053233807
89,2, 2,86298053233807
89,3, 2,86298053233807
89,4, 2,86298053233807
89,5, 2,86298053233807
89,6, 1,92130442491678
89,7, 1,92130442491678
89,8, 1,92130442491678
89,9, 1,92130442491678
90, 1,92130442491678
90,1, 1,92130442491678
90,2, 1,92130442491678
90,3, 1,92130442491678
90,4, 1,92130442491678
90,5, 1,92130442491678
90,6, 0,588993138665419
90,7, 0,588993138665419
90,8, 0,588993138665419
90,9, 0,588993138665419
91, 0,588993138665419
91,1, 0,588993138665419
91,2, 0,588993138665419
91,3, 0,588993138665419
91,4, 0,588993138665419
91,5, 0,588993138665419
91,6, 0,28935939172598
91,7, 0,28935939172598
91,8, 0,28935939172598
91,9, 0,28935939172598
92, 0,28935939172598
92,1, 0,28935939172598
92,2, 0,28935939172598
92,3, 0,28935939172598
92,4, 0,28935939172598
92,5, 0,28935939172598
92,6, 0,267552596987211
92,7, 0,267552596987211
92,8, 0,267552596987211
92,9, 0,267552596987211
93, 0,267552596987211
93,1, 0,267552596987211
93,2, 0,267552596987211
93,3, 0,267552596987211
93,4, 0,267552596987211
93,5, 0,267552596987211
93,6, 0,279714078668448
93,7, 0,279714078668448
93,8, 0,279714078668448
93,9, 0,279714078668448
94, 0,279714078668448
94,1, 0,279714078668448
94,2, 0,279714078668448
94,3, 0,279714078668448
94,4, 0,279714078668448
94,5, 0,279714078668448
94,6, 0,279504397949806
94,7, 0,279504397949806
94,8, 0,279504397949806
94,9, 0,279504397949806
95, 0,279504397949806
95,1, 0,279504397949806
95,2, 0,279504397949806
95,3, 0,279504397949806
95,4, 0,279504397949806
95,5, 0,279504397949806
95,6, 0,292504602505611
95,7, 0,292504602505611
95,8, 0,292504602505611
95,9, 0,292504602505611
96, 0,292504602505611
96,1, 0,292504602505611
96,2, 0,292504602505611
96,3, 0,292504602505611
96,4, 0,292504602505611
96,5, 0,292504602505611
96,6, 0,306553210654626
96,7, 0,306553210654626
96,8, 0,306553210654626
96,9, 0,306553210654626
97, 0,306553210654626
97,1, 0,306553210654626
97,2, 0,306553210654626
97,3, 0,306553210654626
97,4, 0,306553210654626
97,5, 0,306553210654626
97,6, 0,307287093169873
97,7, 0,307287093169873
97,8, 0,307287093169873
97,9, 0,307287093169873
98, 0,307287093169873
98,1, 0,307287093169873
98,2, 0,307287093169873
98,3, 0,307287093169873
98,4, 0,307287093169873
98,5, 0,307287093169873
98,6, 0,302464436641106
98,7, 0,302464436641106
98,8, 0,302464436641106
98,9, 0,302464436641106
99, 0,302464436641106
99,1, 0,302464436641106
99,2, 0,302464436641106
99,3, 0,302464436641106
99,4, 0,302464436641106
99,5, 0,302464436641106
99,6, 0,308335496763083
99,7, 0,308335496763083
99,8, 0,308335496763083
99,9, 0,308335496763083
100, 0,308335496763083
100,1, 0,308335496763083
100,2, 0,308335496763083
100,3, 0,308335496763083
100,4, 0,308335496763083
100,5, 0,308335496763083
100,6, 0,306238689576663
100,7, 0,306238689576663
100,8, 0,306238689576663
100,9, 0,306238689576663
101, 0,306238689576663
101,1, 0,306238689576663
101,2, 0,306238689576663
101,3, 0,306238689576663
101,4, 0,306238689576663
101,5, 0,306238689576663
101,6, 0,297536939753019
101,7, 0,297536939753019
101,8, 0,297536939753019
101,9, 0,297536939753019
102, 0,297536939753019
102,1, 0,297536939753019
102,2, 0,297536939753019
102,3, 0,297536939753019
102,4, 0,297536939753019
102,5, 0,297536939753019
102,6, 0,290093274241227
102,7, 0,290093274241227
102,8, 0,290093274241227
102,9, 0,290093274241227
103, 0,290093274241227
103,1, 0,290093274241227
103,2, 0,290093274241227
103,3, 0,290093274241227
103,4, 0,290093274241227
103,5, 0,290093274241227
103,6, 0,278455994356596
103,7, 0,278455994356596
103,8, 0,278455994356596
103,9, 0,278455994356596
104, 0,278455994356596
104,1, 0,278455994356596
104,2, 0,278455994356596
104,3, 0,278455994356596
104,4, 0,278455994356596
104,5, 0,278455994356596
104,6, 0,262100898302518
104,7, 0,262100898302518
104,8, 0,262100898302518
104,9, 0,262100898302518
105, 0,262100898302518
105,1, 0,262100898302518
105,2, 0,262100898302518
105,3, 0,262100898302518
105,4, 0,262100898302518
105,5, 0,262100898302518
105,6, 0,249310374465356
105,7, 0,249310374465356
105,8, 0,249310374465356
105,9, 0,249310374465356
106, 0,249310374465356
106,1, 0,249310374465356
106,2, 0,249310374465356
106,3, 0,228656823679117
106,4, 0,228656823679117
106,5, 0,228656823679117
106,6, 0,252665265963628
106,7, 0,252665265963628
106,8, 0,252665265963628
106,9, 0,252665265963628
107, 0,252665265963628
107,1, 0,252665265963628
107,2, 0,252665265963628
107,3, 0,252665265963628
107,4, 0,252665265963628
107,5, 0,252665265963628
107,6, 0,335489149827224
107,7, 0,335489149827224
107,8, 0,335489149827224
107,9, 0,335489149827224
108, 0,335489149827224
108,1, 0,335489149827224
108,2, 0,335489149827224
108,3, 0,335489149827224
108,4, 0,335489149827224
108,5, 0,335489149827224
108,6, 0,60775956298388
108,7, 0,60775956298388
108,8, 0,60775956298388
108,9, 0,60775956298388
109, 0,60775956298388
