Pixels, Value
54,4, 2,93552035253231
54,5, 2,93552035253231
54,6, 1,11602474564772
54,7, 1,11602474564772
54,8, 1,11602474564772
54,9, 1,11602474564772
55, 1,11602474564772
55,1, 1,11602474564772
55,2, 1,11602474564772
55,3, 1,11602474564772
55,4, 1,11602474564772
55,5, 1,11602474564772
55,6, 0,323141375549023
55,7, 0,323141375549023
55,8, 0,323141375549023
55,9, 0,323141375549023
56, 0,323141375549023
56,1, 0,323141375549023
56,2, 0,323141375549023
56,3, 0,323141375549023
56,4, 0,323141375549023
56,5, 0,323141375549023
56,6, 0,701512923086607
56,7, 0,701512923086607
56,8, 0,701512923086607
56,9, 0,701512923086607
57, 0,701512923086607
57,1, 0,701512923086607
57,2, 0,701512923086607
57,3, 0,701512923086607
57,4, 0,701512923086607
57,5, 0,701512923086607
57,6, 2,21426488643059
57,7, 2,21426488643059
57,8, 2,21426488643059
57,9, 2,21426488643059
58, 2,21426488643059
58,1, 2,21426488643059
58,2, 2,21426488643059
58,3, 2,21426488643059
58,4, 2,21426488643059
58,5, 2,21426488643059
58,6, 3,30752860108155
58,7, 3,30752860108155
58,8, 3,30752860108155
58,9, 3,30752860108155
59, 3,30752860108155
59,1, 3,30752860108155
59,2, 3,30752860108155
59,3, 3,30752860108155
59,4, 3,30752860108155
59,5, 3,30752860108155
59,6, 2,86943993996107
59,7, 2,86943993996107
59,8, 2,86943993996107
59,9, 2,86943993996107
60, 2,86943993996107
60,1, 2,86943993996107
60,2, 2,86943993996107
60,3, 2,86943993996107
60,4, 2,86943993996107
60,5, 2,86943993996107
60,6, 1,31255278747999
60,7, 1,31255278747999
60,8, 1,31255278747999
60,9, 1,31255278747999
61, 1,31255278747999
61,1, 1,31255278747999
61,2, 1,31255278747999
61,3, 1,31255278747999
61,4, 1,31255278747999
61,5, 1,31255278747999
61,6, 0,352592028559171
61,7, 0,352592028559171
61,8, 0,352592028559171
61,9, 0,352592028559171
62, 0,352592028559171
62,1, 0,352592028559171
62,2, 0,352592028559171
62,3, 0,352592028559171
62,4, 0,352592028559171
62,5, 0,352592028559171
62,6, 0,525298489563282
62,7, 0,525298489563282
62,8, 0,525298489563282
62,9, 0,525298489563282
63, 0,525298489563282
63,1, 0,525298489563282
63,2, 0,525298489563282
63,3, 0,525298489563282
63,4, 0,525298489563282
63,5, 0,525298489563282
63,6, 1,90817388894008
63,7, 1,90817388894008
63,8, 1,90817388894008
63,9, 1,90817388894008
64, 1,90817388894008
64,1, 1,90817388894008
64,2, 1,90817388894008
64,3, 1,90817388894008
64,4, 1,90817388894008
64,5, 1,90817388894008
64,6, 3,05226241474152
64,7, 3,05226241474152
64,8, 3,05226241474152
64,9, 3,05226241474152
65, 3,05226241474152
65,1, 3,05226241474152
65,2, 3,05226241474152
65,3, 3,05226241474152
65,4, 3,05226241474152
65,5, 3,05226241474152
65,6, 2,57689134800984
65,7, 2,57689134800984
65,8, 2,57689134800984
65,9, 2,57689134800984
66, 2,57689134800984
66,1, 2,57689134800984
66,2, 2,57689134800984
66,3, 2,57689134800984
66,4, 2,57689134800984
66,5, 2,57689134800984
66,6, 1,22901409306893
66,7, 1,22901409306893
